accnum,latitude,longitude,day_of_week,day_of_year,day,year,month,hour,division,neighbourhood_id,is_major_arterial,is_dry,good_light,good_visibility,has_traffctl,is_intersection,has_rlc,pedestrian_accident
1006207,43.746845,-79.58379000000001,3,326,22,2007,11,22,23,2,1,0,0,1,1,0,0,0
1015759,43.711045,-79.50599,0,344,10,2007,12,16,12,28,1,1,1,1,1,0,0,0
1362767,43.647383000000005,-79.386096,3,129,9,2013,5,17,52,76,1,1,1,1,1,0,0,0
1362938,43.659545,-79.34669,4,130,10,2013,5,13,55,70,0,0,1,0,1,0,0,0
1386391,43.700145,-79.27269,0,168,17,2013,6,14,41,121,0,1,1,1,1,0,0,0
1372188,43.808496999999996,-79.372493,2,170,19,2013,6,11,33,49,1,1,1,1,1,0,0,0
1376821,43.719145000000005,-79.603442,1,190,9,2013,7,18,23,1,1,1,1,1,1,0,0,0
1369177,43.634444,-79.43909000000001,5,215,3,2013,8,20,14,85,1,1,0,1,0,0,0,0
1373040,43.748545,-79.244487,4,242,30,2013,8,15,43,127,1,1,1,1,1,0,0,0
1386819,43.695563,-79.339641,6,258,15,2013,9,11,54,58,1,1,1,1,1,0,0,0
3013962476,43.727903999999995,-79.47845799999999,2,317,13,2013,11,7,31,26,1,1,1,1,0,0,0,0
4001383742,43.732688,-79.22381899999999,1,21,21,2014,1,10,43,139,1,1,1,1,0,0,0,0
4001495277,43.659392,-79.543025,5,39,8,2014,2,22,22,10,1,0,0,1,0,0,0,0
4001505378,43.750234999999996,-79.463382,0,41,10,2014,2,17,32,26,1,1,0,1,1,0,0,0
4002647882,43.779563,-79.475604,2,218,6,2014,8,15,32,27,0,1,1,1,1,0,0,0
909380,43.811245,-79.24289,2,158,7,2006,6,8,42,132,1,1,1,1,0,0,0,0
915300,43.691345,-79.46969,2,179,28,2006,6,17,12,110,1,0,1,0,1,0,0,0
911913,43.787345,-79.35299,1,185,4,2006,7,16,33,47,1,1,1,1,1,0,1,0
915543,43.796345,-79.25089,2,207,26,2006,7,5,42,128,0,0,1,1,1,0,0,0
918595,43.615445,-79.55059,1,227,15,2006,8,8,22,14,1,1,1,1,0,0,0,0
922948,43.801945,-79.19979000000001,5,252,9,2006,9,3,42,131,1,0,0,1,1,0,1,0
934738,43.686845,-79.51309,3,285,12,2006,10,15,23,8,1,1,1,1,1,0,0,0
945617,43.658345000000004,-79.33899,1,318,14,2006,11,16,55,70,1,1,1,1,1,0,0,0
943367,43.680245,-79.43249,4,342,8,2006,12,10,13,94,1,1,1,1,1,0,0,0
950302,43.697045,-79.54669,1,16,16,2007,1,17,23,6,1,1,0,1,1,0,1,0
950837,43.747045,-79.38899,3,18,18,2007,1,7,32,40,1,1,1,1,1,0,0,0
957650,43.734545000000004,-79.25809,0,22,22,2007,1,18,41,138,1,0,0,1,1,0,0,0
958900,43.672845,-79.46599,1,44,13,2007,2,9,12,90,1,1,1,1,0,0,0,0
958999,43.616445,-79.54629,2,45,14,2007,2,13,22,14,1,0,1,0,1,0,1,0
961264,43.699645000000004,-79.33769000000001,3,60,1,2007,3,14,54,58,1,0,1,0,0,0,0,0
1308082,43.748945,-79.27479,3,187,5,2012,7,12,41,126,1,1,1,1,0,0,0,0
1013134,43.732445,-79.45729,4,355,21,2007,12,5,32,26,1,1,0,1,0,0,0,0
1024623,43.726445,-79.53559,4,60,29,2008,2,15,31,23,1,0,1,0,0,0,0,0
1047968,43.788445,-79.46399,4,193,11,2008,7,21,32,35,1,1,0,1,0,0,0,0
1057990,43.676345,-79.55439,3,234,21,2008,8,17,23,10,1,1,1,1,0,0,0,0
1058507,43.593345,-79.53819,3,241,28,2008,8,14,22,19,1,1,1,1,1,0,0,0
1058523,43.718345,-79.33139,4,242,29,2008,8,14,54,44,0,1,1,1,1,0,0,0
1059399,43.673945,-79.30789,2,261,17,2008,9,18,55,63,1,1,1,1,1,0,0,0
1060516,43.683645,-79.58019,1,267,23,2008,9,16,23,1,1,0,1,1,0,0,0,0
1065595,43.690045,-79.58279,1,295,21,2008,10,5,23,1,1,1,0,1,0,0,0,0
1090599,43.646245,-79.36609,1,20,20,2009,1,13,51,77,1,0,1,1,1,0,0,0
1097622,43.689545,-79.58729,4,72,13,2009,3,5,23,1,0,1,0,1,1,0,0,0
1114016,43.701445,-79.57249,4,107,17,2009,4,18,23,1,0,1,1,1,0,0,0,0
1106355,43.632445000000004,-79.43429,5,122,2,2009,5,10,14,85,0,1,1,1,0,0,0,0
6001378926,43.720599,-79.611308,4,218,5,2016,8,18,23,1,1,1,1,1,0,0,0,0
6001474436,43.739318,-79.51317900000001,5,233,20,2016,8,13,31,25,1,1,1,1,1,0,0,0
6001592206,43.810794,-79.23669699999999,3,252,8,2016,9,3,42,132,0,0,0,0,0,0,0,0
6001710293,43.677939,-79.349582,0,270,26,2016,9,7,54,68,1,1,1,1,1,0,0,0
7000072801,43.736796000000005,-79.538928,3,12,12,2017,1,22,31,22,1,1,0,1,0,0,0,0
7000155315,43.752016999999995,-79.542331,2,25,25,2017,1,14,31,22,1,0,1,1,1,0,0,0
7000606743,43.701213,-79.251239,3,96,6,2017,4,14,41,122,0,0,1,0,0,0,0,0
7001039810,43.637885,-79.45741600000001,6,162,11,2017,6,19,11,85,1,1,1,1,0,0,0,0
7001075427,43.650335999999996,-79.378429,4,167,16,2017,6,18,51,75,1,1,1,1,0,0,0,0
7001289449,43.64926,-79.484439,1,199,18,2017,7,15,11,87,1,1,1,1,1,0,0,0
7001621842,43.735778,-79.25201700000001,3,250,7,2017,9,15,41,124,1,1,1,1,0,0,0,0
7001671435,43.755641,-79.61288,4,258,15,2017,9,6,23,1,1,1,1,1,0,0,0,0
8000166254,43.72465,-79.30260799999999,5,27,27,2018,1,1,41,120,1,1,0,1,1,0,0,0
8000395977,43.646685,-79.382297,5,62,3,2018,3,11,52,76,0,1,1,1,0,0,0,0
4002919707,43.700286,-79.337711,1,259,16,2014,9,9,54,58,1,1,1,1,0,0,0,0
8001226350,43.669337,-79.591533,3,186,5,2018,7,22,23,1,1,1,0,1,1,0,0,0
8001512528,43.718589,-79.350383,3,228,16,2018,8,15,33,42,1,1,1,1,1,0,0,0
8001752003,43.717653999999996,-79.603442,4,264,21,2018,9,17,23,1,0,0,1,0,0,0,0,0
8001922622,43.636378,-79.444034,3,291,18,2018,10,8,14,85,1,1,1,1,0,0,0,0
9000525520,43.674471999999994,-79.563144,5,82,23,2019,3,11,23,7,1,1,1,1,1,0,1,0
9000738008,43.809878999999995,-79.257671,2,114,24,2019,4,15,42,129,1,1,1,1,1,0,0,0
9000983985,43.739615,-79.399722,2,149,29,2019,5,13,32,41,0,1,1,1,0,0,0,0
9001605294,43.676727,-79.415752,4,235,23,2019,8,7,13,96,1,1,1,1,1,0,1,0
9001778423,43.790572,-79.269924,0,259,16,2019,9,10,42,129,1,1,1,1,1,0,0,0
9001965744,43.641073999999996,-79.52189200000001,4,284,11,2019,10,16,22,16,1,1,1,1,0,0,0,0
9001987118,43.768851,-79.4669,1,288,15,2019,10,4,32,34,1,1,0,1,1,0,0,0
9002076820,43.763557,-79.301266,6,300,27,2019,10,18,41,119,1,1,1,1,0,0,0,0
4003158007,43.770903000000004,-79.520862,3,296,23,2014,10,12,31,24,1,1,1,1,1,0,0,0
4003346463,43.747908,-79.462383,5,326,22,2014,11,5,32,26,1,1,0,1,1,0,0,0
4003411081,43.689719000000004,-79.58246199999999,1,336,2,2014,12,14,23,1,1,0,1,0,0,0,0,0
4003439452,43.725642,-79.297504,6,341,7,2014,12,2,41,119,1,1,0,1,1,0,0,0
5000006695,43.670848,-79.475185,4,2,2,2015,1,9,12,90,1,1,1,1,0,0,0,0
5000516977,43.708796,-79.50543499999999,5,87,28,2015,3,12,12,28,1,1,1,1,0,0,0,0
5000898741,43.657817,-79.33143199999999,4,149,29,2015,5,16,55,70,1,1,1,1,0,0,1,0
5000932642,43.759809999999995,-79.225314,3,155,4,2015,6,2,43,137,1,1,0,1,1,0,1,0
5001109964,43.716998,-79.537273,2,182,1,2015,7,23,31,23,1,1,0,1,1,0,0,0
5001176666,43.630416,-79.419772,6,193,12,2015,7,23,14,82,1,1,0,1,1,0,0,0
5001332825,43.715346000000004,-79.479564,1,216,4,2015,8,11,12,29,1,1,1,1,0,0,0,0
5001432053,43.751242,-79.63467,3,232,20,2015,8,9,23,1,1,1,1,1,0,0,0,0
5001507362,43.811175,-79.36076700000001,1,244,1,2015,9,14,33,48,1,1,1,1,1,0,0,0
6000080482,43.816844,-79.336467,3,14,14,2016,1,11,42,116,1,0,1,1,1,0,0,0
6000111200,43.759634999999996,-79.4556,1,19,19,2016,1,13,32,34,0,1,1,1,1,0,0,0
6000424606,43.744273,-79.607539,4,71,11,2016,3,10,23,1,1,1,1,1,1,0,0,0
6000894195,43.727339,-79.600063,1,145,24,2016,5,13,23,1,1,1,1,1,0,0,0,0
6000897819,43.717196,-79.595577,2,146,25,2016,5,1,23,1,1,1,0,1,1,0,0,0
1310192,43.639445,-79.34579000000001,2,200,18,2012,7,10,51,70,0,1,1,1,0,0,0,0
1318798,43.737345,-79.52609,0,240,27,2012,8,13,31,25,0,0,1,0,0,0,0,0
1125395,43.724445,-79.48159,2,259,16,2009,9,8,31,26,1,1,1,1,0,0,0,0
1324125,43.804114,-79.330722,4,265,21,2012,9,10,42,116,0,1,1,1,1,0,0,0
1327895,43.677145,-79.55089,2,333,28,2012,11,10,23,10,1,1,1,1,1,0,0,0
1339150,43.773845,-79.52919,2,347,12,2012,12,13,31,24,1,1,1,0,0,0,0,0
1335099,43.764045,-79.48829,5,12,12,2013,1,7,31,27,1,0,1,1,1,0,0,0
1345231,43.744645,-79.60999,4,25,25,2013,1,9,23,1,1,1,1,1,0,0,0,0
1349207,43.635545,-79.52659,0,63,4,2013,3,8,22,14,0,1,1,1,0,0,0,0
1136056,43.679245,-79.52529,2,294,21,2009,10,18,22,9,0,0,0,1,1,0,0,0
1143325,43.784929999999996,-79.31074100000001,1,328,24,2009,11,13,42,118,1,0,1,0,0,0,0,0
1161062,43.673945,-79.30789,0,60,1,2010,3,7,55,63,1,1,1,1,1,0,0,0
1156744,43.759545,-79.59529,1,68,9,2010,3,15,23,2,1,1,1,1,0,0,0,0
1181618,43.761745,-79.27159,3,168,17,2010,6,19,41,126,0,1,0,1,0,0,0,0
1200876,43.649345000000004,-79.34319,1,194,13,2010,7,10,55,70,0,1,1,1,0,0,0,0
1176916,43.704845,-79.56349,1,194,13,2010,7,20,23,1,1,1,0,1,1,0,0,0
1193945,43.708145,-79.59119,5,282,9,2010,10,2,23,1,1,1,0,1,0,0,0,0
1194692,43.663345,-79.44519,2,286,13,2010,10,22,11,93,0,0,0,0,0,0,0,0
1224921,43.621845,-79.54319,0,87,28,2011,3,11,22,14,0,1,1,1,0,0,0,0
1228585,43.739845,-79.60559,0,108,18,2011,4,10,23,1,1,1,1,1,0,0,0,0
4003092212,43.657022999999995,-79.55523199999999,6,285,12,2014,10,16,22,14,0,1,1,1,1,0,0,0
5000620916,43.753512,-79.534999,2,105,15,2015,4,6,31,22,1,1,1,1,0,0,0,0
8002359893,43.695811,-79.319873,1,359,25,2018,12,21,54,59,0,0,0,1,1,0,0,0
9000244817,43.660815,-79.38582199999999,4,39,8,2019,2,3,52,76,1,1,0,1,1,0,0,0
882024,43.842745,-79.22479,5,7,7,2006,1,23,42,131,0,0,0,1,0,0,0,0
882501,43.722045,-79.30799,2,11,11,2006,1,11,54,43,0,0,1,1,0,0,0,0
884560,43.745345,-79.29469,1,24,24,2006,1,1,41,119,1,1,0,1,1,0,0,0
884714,43.684045000000005,-79.38349000000001,1,24,24,2006,1,22,53,98,1,0,0,0,0,0,0,0
892810,43.801943,-79.199786,5,70,11,2006,3,9,42,131,1,1,1,1,1,0,1,0
897916,43.721545,-79.28499000000001,1,108,18,2006,4,19,41,120,1,1,1,1,1,0,1,0
900120,43.758145,-79.55959,5,119,29,2006,4,21,31,21,0,1,0,1,0,0,0,0
900159,43.675345,-79.27639,6,120,30,2006,4,8,41,122,0,1,1,1,1,0,0,0
905761,43.671645,-79.36609,1,150,30,2006,5,23,51,71,0,1,0,1,0,0,0,0
907646,43.747045,-79.26339,5,161,10,2006,6,9,41,127,1,1,1,1,0,0,0,0
909409,43.722245,-79.30709,1,171,20,2006,6,20,54,43,0,1,0,1,1,0,0,0
919332,43.769845000000004,-79.21869000000001,4,230,18,2006,8,16,43,135,0,1,1,1,1,0,0,0
919330,43.780145000000005,-79.24379,4,230,18,2006,8,21,43,137,0,1,0,1,1,0,0,0
920502,43.755245,-79.36049,4,237,25,2006,8,23,33,40,1,0,0,0,0,0,0,0
925837,43.738745,-79.24919,4,265,22,2006,9,21,43,138,1,0,0,0,0,0,0,0
930890,43.824745,-79.19059,2,291,18,2006,10,21,42,131,0,1,0,1,0,0,0,0
936341,43.810745000000004,-79.31209,5,308,4,2006,11,18,42,116,1,1,0,1,1,0,0,0
944038,43.767545,-79.22839,6,358,24,2006,12,8,43,137,1,1,1,1,1,0,0,0
951370,43.698445,-79.46349000000001,0,36,5,2007,2,5,13,108,0,1,0,1,1,0,0,0
957566,43.759345,-79.59689,2,66,7,2007,3,10,23,2,1,0,1,1,0,0,0,0
962132,43.751145,-79.28629000000001,5,90,31,2007,3,6,41,126,1,1,0,1,0,0,0,0
963778,43.760345,-79.58349,2,101,11,2007,4,20,23,2,1,0,0,0,0,0,0,0
964835,43.602645,-79.54319,1,107,17,2007,4,16,22,20,0,1,1,1,0,0,0,0
965369,43.778746000000005,-79.307887,6,112,22,2007,4,4,42,118,1,1,0,1,1,0,1,0
972841,43.770045,-79.26129,4,152,1,2007,6,19,43,127,1,1,1,1,1,0,0,0
972843,43.674243,-79.367488,5,153,2,2007,6,2,51,71,1,1,0,1,0,0,0,0
972932,43.746245,-79.56859,5,153,2,2007,6,2,31,21,1,1,0,1,1,0,0,0
977223,43.716345000000004,-79.55349,5,181,30,2007,6,2,23,5,0,1,0,1,0,0,0,0
978249,43.765745,-79.28109,6,182,1,2007,7,8,41,126,1,1,1,1,1,0,0,0
978116,43.803145,-79.17689,3,186,5,2007,7,5,42,131,0,1,0,0,0,0,0,0
984625,43.634545,-79.43879,0,225,13,2007,8,5,14,85,1,1,0,1,0,0,0,0
987500,43.743645,-79.49179000000001,6,245,2,2007,9,4,31,26,1,1,0,1,1,0,0,0
990803,43.715945,-79.29899,1,261,18,2007,9,1,41,120,1,1,0,1,0,0,0,0
991482,43.672145,-79.40599,3,263,20,2007,9,21,53,95,0,1,0,1,1,0,0,0
995785,43.683045,-79.53259,2,283,10,2007,10,15,23,7,0,0,1,1,0,0,0,0
997564,43.716245,-79.55869,4,292,19,2007,10,10,23,4,0,0,1,0,0,0,0,0
1004306,43.720645000000005,-79.24259,4,327,23,2007,11,19,41,123,0,0,0,1,0,0,1,0
1013495,43.714745,-79.58519,1,8,8,2008,1,5,23,1,1,1,0,1,0,0,0,0
1017137,43.682045,-79.46649000000001,4,25,25,2008,1,18,12,110,0,1,0,1,1,0,0,0
1018347,43.782745,-79.34909,3,31,31,2008,1,14,33,47,1,1,1,1,1,0,0,0
1023187,43.788245,-79.44669,6,55,24,2008,2,21,32,36,1,1,0,1,0,0,0,0
1027306,43.821345,-79.31689,3,59,28,2008,2,10,42,116,1,1,1,1,1,0,1,0
1026843,43.685545,-79.51249,6,69,9,2008,3,9,23,8,1,0,1,1,1,0,0,0
1036238,43.796545,-79.32309000000001,5,124,3,2008,5,2,42,117,0,0,0,0,0,0,0,0
1038340,43.725945,-79.31939,1,134,13,2008,5,20,33,43,1,1,0,1,0,0,0,0
1045221,43.636045,-79.40189000000001,4,179,27,2008,6,5,14,82,1,1,0,1,0,0,0,0
1046412,43.737945,-79.24239,4,186,4,2008,7,13,43,138,1,1,1,1,0,0,0,0
1047657,43.694745000000005,-79.51949,5,194,12,2008,7,3,23,8,1,1,0,1,0,0,0,0
1061341,43.718145,-79.52109,6,272,28,2008,9,5,31,26,1,0,0,1,0,0,0,0
1067883,43.636445,-79.44399,0,308,3,2008,11,9,14,85,1,1,1,1,0,0,0,0
1075633,43.802245,-79.19869,5,348,13,2008,12,21,42,131,1,0,0,1,0,0,1,0
1088989,43.768945,-79.23769,4,44,13,2009,2,1,43,137,0,1,0,1,0,0,0,0
1093141,43.741845,-79.45429,5,66,7,2009,3,4,32,33,1,0,0,1,1,0,0,0
1093203,43.737845,-79.21059,6,67,8,2009,3,3,43,139,0,0,0,0,0,0,0,0
1102324,43.686945,-79.39979,4,121,1,2009,5,12,53,97,1,1,1,1,0,0,0,0
1108193,43.733745,-79.60669,4,156,5,2009,6,15,23,1,1,1,1,1,1,0,0,0
1130411,43.760345,-79.30449,5,262,19,2009,9,14,41,119,1,1,1,1,1,0,0,0
1130393,43.765745,-79.28109,1,286,13,2009,10,6,41,126,1,0,0,0,1,0,0,0
1131264,43.759245,-79.50789,5,290,17,2009,10,23,31,25,1,1,0,1,1,0,0,0
1134244,43.781545,-79.49449,5,304,31,2009,10,9,31,27,1,0,1,0,1,0,1,0
1140988,43.792645,-79.35469,1,342,8,2009,12,14,33,47,1,1,1,1,1,0,0,0
1142168,43.732245,-79.45799,1,349,15,2009,12,1,32,33,1,0,0,1,0,0,0,0
1143989,43.738145,-79.21779000000001,2,357,23,2009,12,9,43,139,1,1,1,1,0,0,0,0
1146864,43.652745,-79.36319,6,10,10,2010,1,3,51,73,1,1,0,1,1,0,1,0
1153073,43.743245,-79.30459,0,46,15,2010,2,9,41,119,1,1,0,1,1,0,0,0
1153473,43.704645,-79.28869,3,49,18,2010,2,1,41,120,0,0,0,1,0,0,0,0
1154990,43.648545,-79.34989,6,59,28,2010,2,23,51,70,0,1,0,1,0,0,0,0
1162012,43.821345,-79.31689,1,103,13,2010,4,5,42,116,1,1,0,1,1,0,1,0
1167187,43.645845,-79.38629,3,126,6,2010,5,16,52,77,0,1,1,1,0,0,1,0
1169790,43.767545,-79.20709000000001,1,145,25,2010,5,10,43,135,0,1,1,1,0,0,0,0
1172992,43.688645,-79.54289,5,163,12,2010,6,9,23,6,1,1,1,1,1,0,1,0
1177531,43.665745,-79.49119,4,197,16,2010,7,16,11,89,1,1,1,1,1,0,0,0
1177627,43.756845,-79.22939000000001,6,199,18,2010,7,1,43,137,0,1,0,1,0,0,0,0
1179891,43.744145,-79.40669,3,210,29,2010,7,11,32,40,1,1,1,1,1,0,0,0
1180110,43.781245,-79.43289,5,212,31,2010,7,7,32,36,0,1,1,1,1,0,0,0
1189375,43.703245,-79.52599000000001,2,258,15,2010,9,4,12,113,0,1,0,1,0,0,0,0
1191546,43.711345,-79.59279000000001,6,269,26,2010,9,22,23,1,1,1,0,1,1,0,0,0
1205835,43.769045,-79.23759,6,339,5,2010,12,4,43,137,0,1,0,1,0,0,0,0
